Name,RC,SMILES,charge,"E(opt, kcal/mol)","time(opt, sec)","E(rattled, kcal/mol)","E(initial, kcal/mol)"
S2-14.47,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])n([H])c3c([H])c([H])c([H])c([H])c23)c1Cl,1,-1472864.2610464885,2.478317791596055,-1472850.4634446546,-1472858.7272232827
S2-14.48,reactant,COc1ccc(NC(=O)/C=C/C[NH+](C)C)cc1Nc1ncc(Cl)c(-c2c[nH]c3ccccc23)n1,1,-1197501.2755375847,9.181726198643446,-1197488.605050146,-1197494.8022052846
S2-14.48,intermediate,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])n([H])c3c([H])c([H])c([H])c([H])c23)c1Cl,0,-1472609.4568230207,7.022309793159366,-1472562.201078529,-1472567.9146695943
S2-14.48,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])n([H])c3c([H])c([H])c([H])c([H])c23)c1Cl,1,-1472868.145182923,2.576564376242459,-1472854.449837045,-1472862.9024984997
S2-14.49,reactant,COc1ccc(NC(=O)/C=C/C[NH+](C)C)cc1Nc1ncc(Cl)c(-c2c[nH]c3ccccc23)n1,1,-1197497.9132674076,2.4643953777849674,-1197487.7989456346,-1197493.0725007525
S2-14.49,intermediate,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])n([H])c3c([H])c([H])c([H])c([H])c23)c1Cl,0,-1472607.3925917016,5.64443435985595,-1472576.6562408467,-1472583.4932244725
S2-14.49,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])n([H])c3c([H])c([H])c([H])c([H])c23)c1Cl,1,-1472867.186473446,2.565426902845502,-1472856.403024261,-1472862.0357620877
S2-14.50,reactant,COc1ccc(NC(=O)/C=C/C[NH+](C)C)cc1Nc1ncc(Cl)c(-c2c[nH]c3ccccc23)n1,1,-1197493.2302763553,5.202276795171201,-1197482.4091321772,-1197487.9968812834
S2-14.50,intermediate,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])n([H])c3c([H])c([H])c([H])c([H])c23)c1Cl,0,-1472608.5916971327,6.940381775610149,-1472575.9525056486,-1472580.265535029
S2-14.50,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])n([H])c3c([H])c([H])c([H])c([H])c23)c1Cl,1,-1472872.4189989348,5.009859334677458,-1472861.7783430908,-1472867.1922259578
S2-16.1,reactant,COc1ccc(NC(=O)/C=C/C[NH+](C)C)cc1Nc1nccc(-c2cnn3ccccc23)n1,1,-919126.7140242914,2.449944846332073,-919113.1377241948,-919120.0059669267
S2-16.1,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3[H])c([H])nn2C([H])=C1[H],0,-1194181.249551414,3.0586073668673635,-1194164.8256527965,-1194170.859635439
S2-16.1,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1[H],1,-1194481.8992592334,3.843258209526539,-1194470.3183718952,-1194476.485121132
S2-16.2,reactant,COc1ccc(NC(=O)/C=C/C[NH+](C)C)cc1Nc1nccc(-c2cnn3ccccc23)n1,1,-919110.753506454,2.5618190355598927,-919100.670976942,-919105.3652646687
S2-16.2,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3[H])c([H])nn2C([H])=C1[H],0,-1194187.8780327635,4.078226280398667,-1194162.3684332052,-1194168.8456173479
S2-16.2,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1[H],1,-1194496.0682470114,3.27452071942389,-1194483.276968287,-1194490.2867824293
S2-16.3,reactant,COc1ccc(NC(=O)/C=C/C[NH+](C)C)cc1Nc1nccc(-c2cnn3ccccc23)n1,1,-919108.6163809977,3.6542835906147957,-919098.1322791018,-919103.3473408861
S2-16.3,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3[H])c([H])nn2C([H])=C1[H],0,-1194181.3414463326,3.5243958309292793,-1194161.5005190312,-1194166.7147757513
S2-16.3,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1[H],1,-1194492.9505260738,9.206966345198452,-1194478.5037819378,-1194484.9968245763
S2-16.4,reactant,COc1ccc(NC(=O)/C=C/C[NH+](C)C)cc1Nc1nccc(-c2cnn3ccccc23)n1,1,-919108.5428486192,1.916789191775024,-919097.2826403334,-919103.3547282654
S2-16.4,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3[H])c([H])nn2C([H])=C1[H],0,-1194193.5246970681,11.220530468039215,-1194162.9831627782,-1194169.5678049643
S2-16.4,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1[H],1,-1194479.5288841387,1.4173127627000213,-1194468.7961712629,-1194475.2472213637
S2-16.5,reactant,COc1ccc(NC(=O)/C=C/C[NH+](C)C)cc1Nc1nccc(-c2cnn3ccccc23)n1,1,-919111.9394227581,1.8872519209980965,-919100.6774525029,-919107.2541115545
S2-16.5,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3[H])c([H])nn2C([H])=C1[H],0,-1194189.6971310617,4.268562034703791,-1194164.6621759548,-1194172.187874299
S2-16.5,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1[H],1,-1194480.4577801144,1.9309808555990458,-1194470.5413552823,-1194475.9415224344
S2-16.6,reactant,COc1ccc(NC(=O)/C=C/C[NH+](C)C)cc1Nc1nccc(-c2cnn3ccccc23)n1,1,-919111.9385082491,1.9038282725960016,-919100.1544238538,-919107.2627527817
S2-16.6,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3[H])c([H])nn2C([H])=C1[H],0,-1194223.005568728,3.1261415481567383,-1194193.0974273009,-1194199.348275776
S2-16.6,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1[H],1,-1194475.6617366432,3.7671674005687237,-1194462.9078555314,-1194469.124889968
S2-16.7,reactant,COc1ccc(NC(=O)/C=C/C[NH+](C)C)cc1Nc1nccc(-c2cnn3ccccc23)n1,1,-919106.1975027402,2.823408938013017,-919096.2142017938,-919101.355545176
S2-16.7,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3[H])c([H])nn2C([H])=C1[H],0,-1194223.0819267528,4.9279323648661375,-1194191.4349949106,-1194197.3347441084
S2-16.7,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1[H],1,-1194485.8334403706,4.549286978319287,-1194471.806889786,-1194476.5889541726
S2-16.8,reactant,COc1ccc(NC(=O)/C=C/C[NH+](C)C)cc1Nc1nccc(-c2cnn3ccccc23)n1,1,-919110.4081315106,1.2979923924431205,-919101.0283359275,-919105.954434907
S2-16.8,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3[H])c([H])nn2C([H])=C1[H],0,-1194240.389184534,4.938872414641082,-1194230.9848102715,-1194236.2595194622
S2-16.8,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1[H],1,-1194493.9475193385,1.6464014695957303,-1194481.4000026542,-1194489.3156784752
S2-16.9,reactant,COc1ccc(NC(=O)/C=C/C[NH+](C)C)cc1Nc1nccc(-c2cnn3ccccc23)n1,1,-919107.8598048511,3.1509372107684612,-919096.0059123252,-919103.0616079373
S2-16.9,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3[H])c([H])nn2C([H])=C1[H],0,-1194222.7635045308,4.263630980625749,-1194188.0398256753,-1194194.6585977226
S2-16.9,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1[H],1,-1194492.666566021,1.1859245384112,-1194480.7178071104,-1194488.2929814225
S2-16.10,reactant,COc1ccc(NC(=O)/C=C/C[NH+](C)C)cc1Nc1nccc(-c2cnn3ccccc23)n1,1,-919108.5657171049,1.981157559901476,-919097.5198619219,-919103.2758206474
S2-16.10,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3[H])c([H])nn2C([H])=C1[H],0,-1194220.3383438133,4.023711987771094,-1194193.3266789312,-1194199.503779308
S2-16.10,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1[H],1,-1194491.5308879155,1.7213106332346797,-1194477.2551501635,-1194486.6459839852
S2-16.11,reactant,COc1ccc(NC(=O)/C=C/C[NH+](C)C)cc1Nc1nccc(-c2cnn3ccccc23)n1,1,-919110.5065650515,8.1844153534621,-919096.605166083,-919102.6611542335
S2-16.11,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3[H])c([H])nn2C([H])=C1[H],0,-1194221.140504584,4.231162041425705,-1194193.1069572938,-1194198.5463829774
S2-16.11,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1[H],1,-1194485.806194861,4.538837765343487,-1194474.7644168593,-1194480.8709741742
S2-16.12,reactant,COc1ccc(NC(=O)/C=C/C[NH+](C)C)cc1Nc1nccc(-c2cnn3ccccc23)n1,1,-919110.7507711428,1.818273906596005,-919101.7147780572,-919106.1637208902
S2-16.12,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3[H])c([H])nn2C([H])=C1[H],0,-1194180.5805240092,3.0270693683996797,-1194166.8715764463,-1194171.6083821678
S2-16.12,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1[H],1,-1194479.278810265,3.293579495511949,-1194468.454062325,-1194474.4935586383
S2-16.13,reactant,COc1ccc(NC(=O)/C=C/C[NH+](C)C)cc1Nc1nccc(-c2cnn3ccccc23)n1,1,-919109.7358502675,7.307583678513765,-919098.2242788366,-919103.2219031274
S2-16.13,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3[H])c([H])nn2C([H])=C1[H],0,-1194217.8922811656,3.005514304153621,-1194207.5250576036,-1194213.8585449809
S2-16.13,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1[H],1,-1194481.717233226,4.202108755707741,-1194469.9252685627,-1194475.8095118054
S2-16.14,reactant,COc1ccc(NC(=O)/C=C/C[NH+](C)C)cc1Nc1nccc(-c2cnn3ccccc23)n1,1,-919109.0389154298,4.565324432216585,-919097.5978459202,-919103.0929304519
S2-16.14,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3[H])c([H])nn2C([H])=C1[H],0,-1194219.8576807198,3.2347145741805434,-1194196.048018546,-1194201.787621102
S2-16.14,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1[H],1,-1194479.1712806446,4.127332489937544,-1194467.2433696422,-1194473.1873765863
S2-16.15,reactant,COc1ccc(NC(=O)/C=C/C[NH+](C)C)cc1Nc1nccc(-c2cnn3ccccc23)n1,1,-919103.7684965332,4.457106520421803,-919092.1428262538,-919098.3643729697
S2-16.15,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3[H])c([H])nn2C([H])=C1[H],0,-1194222.3132631192,6.368933258578181,-1194175.1797953898,-1194180.7222291017
S2-16.15,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1[H],1,-1194485.3070914205,4.311044399626553,-1194474.321266268,-1194478.9499200026
S2-16.16,reactant,COc1ccc(NC(=O)/C=C/C[NH+](C)C)cc1Nc1nccc(-c2cnn3ccccc23)n1,1,-919110.7851778758,2.52476669754833,-919098.989680852,-919104.4682717544
S2-16.16,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3[H])c([H])nn2C([H])=C1[H],0,-1194198.4224529895,3.902036901563406,-1194181.6327258826,-1194189.6524038408
S2-16.16,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1[H],1,-1194484.4955986193,4.2968142703175545,-1194470.9661171525,-1194478.0164631193
S2-16.17,reactant,COc1ccc(NC(=O)/C=C/C[NH+](C)C)cc1Nc1nccc(-c2cnn3ccccc23)n1,1,-919107.731699209,1.6709010750055313,-919097.4510288553,-919103.0298403043
S2-16.17,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3[H])c([H])nn2C([H])=C1[H],0,-1194222.0836857345,3.2680698670446873,-1194195.6174194035,-1194199.9100429234
S2-16.17,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1[H],1,-1194480.447200502,2.1977594569325447,-1194470.256298568,-1194475.9580782566
S2-16.18,reactant,COc1ccc(NC(=O)/C=C/C[NH+](C)C)cc1Nc1nccc(-c2cnn3ccccc23)n1,1,-919106.6585264932,4.591105304658413,-919094.9442555062,-919101.2148298152
S2-16.18,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3[H])c([H])nn2C([H])=C1[H],0,-1194220.5406415851,2.6988128842785954,-1194191.5375474186,-1194197.6136545292
S2-16.18,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1[H],1,-1194491.0645196503,1.8833391815423965,-1194479.8612529838,-1194485.948861867
S2-16.19,reactant,COc1ccc(NC(=O)/C=C/C[NH+](C)C)cc1Nc1nccc(-c2cnn3ccccc23)n1,1,-919107.8619181872,2.56901765614748,-919096.9701118022,-919103.0697288958
S2-16.19,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3[H])c([H])nn2C([H])=C1[H],0,-1194216.02158601,2.1299653742462397,-1194207.3076559487,-1194212.756878295
S2-16.19,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1[H],1,-1194486.6353736275,4.58511405531317,-1194476.2140046011,-1194481.9334894328
S2-16.20,reactant,COc1ccc(NC(=O)/C=C/C[NH+](C)C)cc1Nc1nccc(-c2cnn3ccccc23)n1,1,-919107.1535952007,2.699806697666645,-919095.9740345507,-919102.021928609
S2-16.20,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3[H])c([H])nn2C([H])=C1[H],0,-1194221.1292594243,3.669888362288475,-1194210.464018387,-1194216.3104063976
S2-16.20,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1[H],1,-1194501.4901162765,3.483801679685712,-1194488.613653998,-1194495.4042580405
S2-16.21,reactant,COc1ccc(NC(=O)/C=C/C[NH+](C)C)cc1Nc1nccc(-c2cnn3ccccc23)n1,1,-919105.9574205279,6.652972402982414,-919095.07091105,-919099.4524226427
S2-16.21,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3[H])c([H])nn2C([H])=C1[H],0,-1194220.8192416027,3.5101874228566885,-1194191.8350054438,-1194197.4142856284
S2-16.21,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1[H],1,-1194484.5711314382,4.907430796884,-1194471.4531401563,-1194477.955032246
S2-16.22,reactant,COc1ccc(NC(=O)/C=C/C[NH+](C)C)cc1Nc1nccc(-c2cnn3ccccc23)n1,1,-919108.5405593679,2.654297960922122,-919098.6342957211,-919103.4616285803
S2-16.22,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3[H])c([H])nn2C([H])=C1[H],0,-1194173.738106727,6.883435521274805,-1194154.3102091434,-1194160.4517281712
S2-16.22,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1[H],1,-1194491.0516439427,7.314251187257469,-1194473.509951531,-1194478.3682364202
S2-16.23,reactant,COc1ccc(NC(=O)/C=C/C[NH+](C)C)cc1Nc1nccc(-c2cnn3ccccc23)n1,1,-919109.1262573269,3.0424872748553753,-919098.0986388492,-919104.2078771689
S2-16.23,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3[H])c([H])nn2C([H])=C1[H],0,-1194222.2769845496,3.3371365712955594,-1194193.269119184,-1194198.7971262452
S2-16.23,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1[H],1,-1194480.2828049732,2.5870603006333113,-1194469.137696161,-1194474.0433426008
S2-16.24,reactant,COc1ccc(NC(=O)/C=C/C[NH+](C)C)cc1Nc1nccc(-c2cnn3ccccc23)n1,1,-919108.3803259771,4.494203318841755,-919098.161792419,-919102.9716843939
S2-16.24,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3[H])c([H])nn2C([H])=C1[H],0,-1194184.5827169935,9.185854852199554,-1194168.1086029003,-1194173.4492429693
S2-16.24,product,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)C([H])([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])nn3c([H])c([H])c([H])c([H])c23)c1[H],1,-1194485.308668696,5.428520020097494,-1194474.0734553426,-1194479.1232075419
S2-16.25,reactant,COc1ccc(NC(=O)/C=C/C[NH+](C)C)cc1Nc1nccc(-c2cnn3ccccc23)n1,1,-919108.1461382936,6.193269724957645,-919096.6847890966,-919101.8396488109
S2-16.25,intermediate,[H]C1=C([H])c2c(-c3nc(N([H])c4c([H])c(N([H])C(=O)[C-]([H])C([H])(SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])nc([H])c3[H])c([H])nn2C([H])=C1[H],0,-1194220.2408258456,7.7658569030463696,-1194196.9726978212,-1194202.1353134941
